manu_sku,product_name,prod_page_url,updated_on,CASE,Price,Code
S-4332,Kraft Shipping Box 6x6x24,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.7, 1.56, 1.3, 1.24, 1.19]","['C', 'C', 'C', 'C', 'C']"
S-4134,Kraft Shipping Box 6x6x29,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.09, 1.84, 1.71, 1.53, 1.46]","['C', 'C', 'C', 'C', 'C']"
S-16699,Kraft Shipping Box 6x6x30,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.17, 1.96, 1.79, 1.61, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-21015,Kraft Shipping Box 6x6x32,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.26, 2.04, 1.84, 1.67, 1.58]","['C', 'C', 'C', 'C', 'C']"
S-4135,Kraft Shipping Box 6x6x36,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.58, 1.58, 1.58, 1.58, 1.58]","['C', 'C', 'C', 'C', 'C']"
S-19770,Kraft Shipping Box 6x6x36 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.62, 4.24, 3.94, 3.73, 3.52]","['C', 'C', 'C', 'C', 'C']"
S-4583,Kraft Shipping Box 6x6x38,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.46, 2.19, 1.96, 1.81, 1.7]","['C', 'C', 'C', 'C', 'C']"
S-4342,Kraft Shipping Box 6x6x40,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.59, 2.31, 2.1, 1.95, 1.81]","['C', 'C', 'C', 'C', 'C']"
S-22631,Kraft Shipping Box 6x6x42,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.95, 2.65, 2.43, 2.29, 2.13]","['C', 'C', 'C', 'C', 'C']"
S-4381,Kraft Shipping Box 6x6x48,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.27, 2.27, 2.27, 2.27, 2.27]","['C', 'C', 'C', 'C', 'C']"
S-19780,"Kraft Shipping Box 6x6x48-90 (Telescopic, 275 lb. Test DW)",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[13.32, 12.41, 11.59, 10.93, 10.49]","['C', 'C', 'C', 'C', 'C']"
S-13285,Kraft Shipping Box 6x6x48 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.88, 5.44, 5.05, 4.74, 4.47]","['C', 'C', 'C', 'C', 'C']"
S-4872,Kraft Shipping Box 6x6x48-90 (Telescopic),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[6.53, 6.12, 5.72, 5.44, 5.2]","['C', 'C', 'C', 'C', 'C']"
S-20480,Kraft Shipping Box 6x6x50,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.78, 3.39, 3.06, 2.84, 2.52]","['C', 'C', 'C', 'C', 'C']"
S-14264,Kraft Shipping Box 6x6x60,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.45, 3.98, 3.56, 3.32, 2.93]","['C', 'C', 'C', 'C', 'C']"
S-4136,Kraft Shipping Box 6x6x62,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.74, 4.23, 3.77, 3.5, 3.21]","['C', 'C', 'C', 'C', 'C']"
S-4689,Kraft Shipping Box 6x6x72,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.88, 5.43, 4.96, 4.63, 4.4]","['C', 'C', 'C', 'C', 'C']"
S-4973,Kraft Shipping Box 6x6x72-132 (Telescopic),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[12.74, 11.67, 10.67, 9.99, 9.48]","['C', 'C', 'C', 'C', 'C']"
S-22632,Kraft Shipping Box 7x4x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.56, 0.47, 0.45, 0.41, 0.37]","['C', 'C', 'C', 'C', 'C']"
S-4584,Kraft Shipping Box 7x4x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,12-02-2025 11:57,"[25, 100, 250, 500, 1000]","[0.57, 0.48, 0.46, 0.42, 0.38]","['C', 'C', 'C', 'C', 'C']"
S-13286,Kraft Shipping Box 7x5x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.61, 0.48, 0.47, 0.45, 0.43]","['C', 'C', 'C', 'C', 'C']"
S-4063,Kraft Shipping Box 7x5x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.64, 0.49, 0.48, 0.46, 0.45]","['C', 'C', 'C', 'C', 'C']"
S-4344,Kraft Shipping Box 7x5x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.45, 0.45, 0.45, 0.45, 0.45]","['C', 'C', 'C', 'C', 'C']"
S-22605,Kraft Lightweight Shipping Box 7x5x5 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.37, 0.37, 0.37, 0.37, 0.37]","['C', 'C', 'C', 'C', 'C']"
S-16700,Kraft Shipping Box 7x6x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.76, 0.69, 0.66, 0.53, 0.49]","['C', 'C', 'C', 'C', 'C']"
S-22171,Kraft Shipping Box 7x6x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.77, 0.7, 0.68, 0.56, 0.51]","['C', 'C', 'C', 'C', 'C']"
S-4974,Kraft Shipping Box 7x6x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.8, 0.7, 0.69, 0.57, 0.53]","['C', 'C', 'C', 'C', 'C']"
S-4585,Kraft Shipping Box 7x7x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.73, 0.66, 0.64, 0.55, 0.48]","['C', 'C', 'C', 'C', 'C']"
S-4690,Kraft Shipping Box 7x7x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.75, 0.68, 0.65, 0.57, 0.49]","['C', 'C', 'C', 'C', 'C']"
S-4070,Kraft Shipping Box 7x7x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.8, 0.73, 0.66, 0.61, 0.57]","['C', 'C', 'C', 'C', 'C']"
S-23287,Kraft Lightweight Shipping Box 7x7x5 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.68, 0.61, 0.55, 0.52, 0.48]","['C', 'C', 'C', 'C', 'C']"
S-4586,Kraft Shipping Box 7x7x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.85, 0.75, 0.68, 0.65, 0.61]","['C', 'C', 'C', 'C', 'C']"
S-4315,Kraft Shipping Box 7x7x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.61, 0.61, 0.61, 0.61, 0.61]","['C', 'C', 'C', 'C', 'C']"
S-19039,Kraft Lightweight Shipping Box 7x7x7 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.53, 0.53, 0.53, 0.53, 0.53]","['C', 'C', 'C', 'C', 'C']"
S-18946,White Shipping Box 7x7x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.3, 1.1, 0.99, 0.98, 0.9]","['C', 'C', 'C', 'C', 'C']"
S-22120,Kraft Shipping Box 7x7x7 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.7, 1.55, 1.44, 1.34, 1.29]","['C', 'C', 'C', 'C', 'C']"
S-4514,Kraft Shipping Box 7x7x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.02, 0.87, 0.8, 0.73, 0.68]","['C', 'C', 'C', 'C', 'C']"
S-21063,Kraft Shipping Box 7x7x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.05, 0.91, 0.84, 0.75, 0.7]","['C', 'C', 'C', 'C', 'C']"
S-4883,Kraft Shipping Box 7x7x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.08, 0.98, 0.85, 0.76, 0.73]","['C', 'C', 'C', 'C', 'C']"
S-4387,Kraft Shipping Box 7x7x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.1, 1.02, 0.89, 0.82, 0.76]","['C', 'C', 'C', 'C', 'C']"
S-18376,Kraft Shipping Box 7x7x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.24, 1.11, 1.0, 0.95, 0.89]","['C', 'C', 'C', 'C', 'C']"
S-23949,Kraft Shipping Box 7x7x48,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.89, 3.51, 3.19, 3.02, 2.8]","['C', 'C', 'C', 'C', 'C']"
S-22628,Kraft Shipping Box 8x3x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.56, 0.51, 0.49, 0.47, 0.45]","['C', 'C', 'C', 'C', 'C']"
S-4245,Kraft Shipping Box 8x4x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.43, 0.43, 0.43, 0.43, 0.43]","['C', 'C', 'C', 'C', 'C']"
S-22173,Kraft Lightweight Shipping Box 8x4x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.37, 0.37, 0.37, 0.37, 0.37]","['C', 'C', 'C', 'C', 'C']"
S-23950,Kraft Lightweight Shipping Box 8x4x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.76, 0.7, 0.68, 0.59, 0.56]","['C', 'C', 'C', 'C', 'C']"
S-20481,Kraft Shipping Box 8x4x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.18, 1.1, 1.04, 0.95, 0.9]","['C', 'C', 'C', 'C', 'C']"
S-17997,Kraft Shipping Box 8x4x46,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.73, 3.4, 3.28, 3.14, 3.02]","['C', 'C', 'C', 'C', 'C']"
S-12650,Kraft Shipping Box 8x4x52,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.33, 3.33, 3.33, 3.33, 3.33]","['C', 'C', 'C', 'C', 'C']"
S-16701,Kraft Shipping Box 8x5x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.73, 0.66, 0.61, 0.48, 0.47]","['C', 'C', 'C', 'C', 'C']"
S-4556,Kraft Shipping Box 8x5x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.75, 0.68, 0.64, 0.49, 0.48]","['C', 'C', 'C', 'C', 'C']"
S-4308,Kraft Shipping Box 8x5x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.76, 0.69, 0.66, 0.57, 0.49]","['C', 'C', 'C', 'C', 'C']"
S-15027,Kraft Shipping Box 8x6x2,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.43, 0.43, 0.43, 0.43, 0.43]","['C', 'C', 'C', 'C', 'C']"
S-4705,Kraft Shipping Box 8x6x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.75, 0.68, 0.64, 0.49, 0.48]","['C', 'C', 'C', 'C', 'C']"
S-4080,Kraft Shipping Box 8x6x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.46, 0.46, 0.46, 0.46, 0.46]","['C', 'C', 'C', 'C', 'C']"
S-19040,Kraft Lightweight Shipping Box 8x6x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.41, 0.41, 0.41, 0.41, 0.41]","['C', 'C', 'C', 'C', 'C']"
S-15028,White Shipping Box 8x6x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.05, 0.95, 0.82, 0.76, 0.73]","['C', 'C', 'C', 'C', 'C']"
S-4515,Kraft Shipping Box 8x6x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.85, 0.75, 0.69, 0.64, 0.61]","['C', 'C', 'C', 'C', 'C']"
S-4081,Kraft Shipping Box 8x6x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.6, 0.6, 0.6, 0.6, 0.6]","['C', 'C', 'C', 'C', 'C']"
S-19041,Kraft Lightweight Shipping Box 8x6x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.51, 0.51, 0.51, 0.51, 0.51]","['C', 'C', 'C', 'C', 'C']"
S-16702,Kraft Shipping Box 8x6x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.92, 0.85, 0.82, 0.8, 0.76]","['C', 'C', 'C', 'C', 'C']"
S-23951,Kraft Lightweight Shipping Box 8x6x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.9, 0.84, 0.8, 0.76, 0.73]","['C', 'C', 'C', 'C', 'C']"
S-4588,Kraft Shipping Box 8x7x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.98, 0.89, 0.87, 0.85, 0.82]","['C', 'C', 'C', 'C', 'C']"
S-19042,Kraft Shipping Box 8x8x2,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.76, 0.73, 0.7, 0.69, 0.66]","['C', 'C', 'C', 'C', 'C']"
S-4589,Kraft Shipping Box 8x8x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.8, 0.75, 0.73, 0.7, 0.68]","['C', 'C', 'C', 'C', 'C']"
S-4082,Kraft Shipping Box 8x8x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.65, 0.65, 0.65, 0.65, 0.65]","['C', 'C', 'C', 'C', 'C']"
S-19043,Kraft Lightweight Shipping Box 8x8x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.55, 0.55, 0.55, 0.55, 0.55]","['C', 'C', 'C', 'C', 'C']"
S-4345,Kraft Shipping Box 8x8x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.87, 0.82, 0.8, 0.76, 0.75]","['C', 'C', 'C', 'C', 'C']"
S-23303,Kraft Lightweight Shipping Box 8x8x5 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.72, 0.7, 0.68, 0.65, 0.64]","['C', 'C', 'C', 'C', 'C']"
S-4083,Kraft Shipping Box 8x8x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.75, 0.75, 0.75, 0.75, 0.75]","['C', 'C', 'C', 'C', 'C']"
S-19044,Kraft Lightweight Shipping Box 8x8x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.64, 0.64, 0.64, 0.64, 0.64]","['C', 'C', 'C', 'C', 'C']"
S-18947,White Shipping Box 8x8x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.33, 1.11, 1.02, 1.0, 0.95]","['C', 'C', 'C', 'C', 'C']"
S-4975,Kraft Shipping Box 8x8x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.08, 0.98, 0.89, 0.87, 0.82]","['C', 'C', 'C', 'C', 'C']"
S-4084,Kraft Shipping Box 8x8x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.66, 0.66, 0.66, 0.66, 0.66]","['C', 'C', 'C', 'C', 'C']"
S-18336,Kraft Lightweight Shipping Box 8x8x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.56, 0.56, 0.56, 0.56, 0.56]","['C', 'C', 'C', 'C', 'C']"
S-4706,"Kraft Shipping Box 8x8x8 (8,7,6,5,4)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.3, 1.1, 1.04, 1.02, 0.95]","['C', 'C', 'C', 'C', 'C']"
S-4429,White Shipping Box 8x8x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.37, 1.14, 1.05, 1.04, 0.98]","['C', 'C', 'C', 'C', 'C']"
S-4591,Kraft Shipping Box 8x8x8 (275 lb. Test),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.44, 1.25, 1.1, 1.05, 1.0]","['C', 'C', 'C', 'C', 'C']"
S-4815,Kraft Shipping Box 8x8x8 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.96, 1.8, 1.7, 1.58, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-18976,"Kraft Shipping Box 8x8x8 (W5c, 250 lb. Test Weather Resistant)",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.92, 2.52, 2.2]","['C', 'C', 'C']"
S-16703,Kraft Shipping Box 8x8x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.14, 1.05, 0.98, 0.95, 0.82]","['C', 'C', 'C', 'C', 'C']"
S-4516,Kraft Shipping Box 8x8x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.24, 1.1, 1.02, 1.0, 0.89]","['C', 'C', 'C', 'C', 'C']"
S-19862,Kraft Shipping Box 8x8x11,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.26, 1.11, 1.04, 1.0, 0.91]","['C', 'C', 'C', 'C', 'C']"
S-4814,Kraft Shipping Box 8x8x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.31, 1.12, 1.05, 1.02, 0.95]","['C', 'C', 'C', 'C', 'C']"
S-4691,Kraft Shipping Box 8x8x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.37, 1.19, 1.1, 1.04, 0.98]","['C', 'C', 'C', 'C', 'C']"
S-4333,Kraft Shipping Box 8x8x17,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.53, 1.44, 1.25, 1.11, 1.08]","['C', 'C', 'C', 'C', 'C']"
S-20492,Kraft Shipping Box 8x8x18,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.59, 1.48, 1.31, 1.19, 1.11]","['C', 'C', 'C', 'C', 'C']"
S-15029,Kraft Shipping Box 8x8x20,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.73, 1.59, 1.42, 1.29, 1.18]","['C', 'C', 'C', 'C', 'C']"
S-4592,Kraft Shipping Box 8x8x24,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.29, 2.09, 1.9, 1.75, 1.61]","['C', 'C', 'C', 'C', 'C']"
S-4923,Kraft Shipping Box 8x8x30,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.5, 2.23, 2.09, 1.84, 1.75]","['C', 'C', 'C', 'C', 'C']"
S-4483,Kraft Shipping Box 8x8x36,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.69, 2.4, 2.19, 1.99, 1.9]","['C', 'C', 'C', 'C', 'C']"
S-21008,Kraft Shipping Box 8x8x38,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.18, 2.92, 2.64, 2.43, 2.29]","['C', 'C', 'C', 'C', 'C']"
S-4781,Kraft Shipping Box 8x8x40,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.52, 3.2, 2.89, 2.69, 2.52]","['C', 'C', 'C', 'C', 'C']"
S-16704,Kraft Shipping Box 8x8x42,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.88, 3.55, 3.28, 3.02, 2.85]","['C', 'C', 'C', 'C', 'C']"
S-4557,Kraft Shipping Box 8x8x48,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.01, 3.01, 3.01, 3.01, 3.01]","['C', 'C', 'C', 'C', 'C']"
S-4921,Kraft Shipping Box 8x8x48-90 (Telescopic),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[9.15, 8.62, 8.06, 7.63, 7.29]","['C', 'C', 'C', 'C', 'C']"
S-20429,"Kraft Shipping Box 8x8x48-90 (Telescopic, 275 lb. Test DW)",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[18.56, 17.39, 16.16, 15.24, 14.47]","['C', 'C', 'C', 'C', 'C']"
S-21009,Kraft Shipping Box 8x8x50,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.67, 4.43, 3.79, 3.66, 3.33]","['C', 'C', 'C', 'C', 'C']"
S-4835,Kraft Shipping Box 8x8x60,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.49, 5.2, 4.46, 4.29, 3.89]","['C', 'C', 'C', 'C', 'C']"
S-19863,Kraft Shipping Box 8x8x72,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[7.06, 6.6, 6.07, 5.79, 5.47]","['C', 'C', 'C', 'C', 'C']"
S-18952,Kraft Shipping Box 8x8x72-132 (Telescopic),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[16.93, 15.49, 14.2, 13.27, 12.64]","['C', 'C', 'C', 'C', 'C']"
S-4850,Kraft Shipping Box 9x4x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.65, 0.51, 0.48, 0.47, 0.46]","['C', 'C', 'C', 'C', 'C']"
S-15030,Kraft Shipping Box 9x4x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.66, 0.57, 0.49, 0.48, 0.47]","['C', 'C', 'C', 'C', 'C']"
S-4593,Kraft Shipping Box 9x5x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.66, 0.57, 0.51, 0.48, 0.47]","['C', 'C', 'C', 'C', 'C']"
S-16705,Kraft Shipping Box 9x5x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.68, 0.58, 0.53, 0.49, 0.48]","['C', 'C', 'C', 'C', 'C']"
S-4092,Kraft Shipping Box 9x5x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.71, 0.61, 0.56, 0.52, 0.51]","['C', 'C', 'C', 'C', 'C']"
S-11369,Kraft Shipping Box 9x6x2,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.75, 0.69, 0.64, 0.57, 0.53]","['C', 'C', 'C', 'C', 'C']"
